# CAMIRA HSC S23B Wide cluster catalog without star mask
# Oguri et al. arXiv:2512.13954
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
  275 HSCJ001601-000359   4.005071  -0.066334 0.4201  16.412 0.42567
  276 HSCJ001621+012805   4.088125   1.467965 0.4531  15.175 -1.0
  277 HSCJ001649-000241   4.204581  -0.044751 0.8360  16.955 0.86250
  278 HSCJ001651-004740   4.213888  -0.794545 0.6367  15.138 0.62399
  279 HSCJ001653+012910   4.222235   1.486092 0.3507  16.683 0.30142
  280 HSCJ001655+022647   4.227824   2.446384 0.5424  19.136 -1.0
  281 HSCJ001700+023920   4.252002   2.655552 0.6780  21.657 0.67553
  282 HSCJ001733-000420   4.386104  -0.072096 0.7680  33.517 -1.0
  283 HSCJ001739-005213   4.413727  -0.870267 0.2043  45.418 0.21243
  284 HSCJ001751+005441   4.463022   0.911426 0.8440  16.438 0.81309
  285 HSCJ001758+031629   4.493188   3.274660 0.8149  15.299 -1.0
  286 HSCJ001759+004847   4.494481   0.813097 0.7900  18.157 -1.0
  287 HSCJ001759-001755   4.494864  -0.298745 0.7598  15.653 0.76939
  288 HSCJ001800+021433   4.499626   2.242593 0.2520  17.773 0.26831
  289 HSCJ001810+001155   4.542219   0.198534 0.7500  16.208 -1.0
  290 HSCJ001814-002232   4.559278  -0.375675 0.8060  50.026 -1.0
  291 HSCJ001817+004628   4.572882   0.774484 0.3260  29.541 0.32947
  292 HSCJ001822+020122   4.591604   2.022648 0.5860  23.855 0.62503
  293 HSCJ001826+015754   4.606465   1.965063 0.2400  17.030 0.29629
  294 HSCJ001826+011750   4.609723   1.297098 0.7400  19.360 -1.0
  295 HSCJ001832-001315   4.632758  -0.220791 0.1876  27.947 0.19236
  296 HSCJ001833-004603   4.635590  -0.767600 0.1892  29.515 0.19242
  297 HSCJ001833+001914   4.639457   0.320453 1.2040  18.227 -1.0
  298 HSCJ001843+024409   4.680563   2.735797 0.6680  17.207 0.67719
  299 HSCJ001850-000539   4.709042  -0.094235 0.3120  36.033 0.31829
  300 HSCJ001904+021317   4.765176   2.221343 0.2716  16.465 0.30674
  301 HSCJ001913+021822   4.802689   2.306087 0.5883  15.731 -1.0
