# CAMIRA HSC S18A Wide cluster catalog with star mask
# (updated version of catalog presented in Oguri+2018, PASJ, 70, S20)
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
  330 HSCJ021334-044519  33.393210  -4.755350 0.9900  22.026 -1.0
  331 HSCJ021336-025530  33.400875  -2.925027 0.1506  41.071 0.14065
  332 HSCJ021339-040550  33.414030  -4.097228 1.1040  17.886 -1.0
  333 HSCJ021345-052040  33.439152  -5.344392 0.7661  20.993 -1.0
  334 HSCJ021346-023340  33.442298  -2.561018 0.8754  18.185 -1.0
  335 HSCJ021346-023526  33.442626  -2.590504 0.6880  33.050 -1.0
  336 HSCJ021348-023527  33.450413  -2.590857 0.5820  17.094 -1.0
  337 HSCJ021349-024000  33.454557  -2.666784 0.8604  17.465 -1.0
  338 HSCJ021351-024831  33.463592  -2.808604 0.3472  20.251 -1.0
  339 HSCJ021351-025301  33.464426  -2.883531 0.4468  15.101 -1.0
  340 HSCJ021356-022554  33.482972  -2.431773 0.5523  19.099 0.57082
  341 HSCJ021358-031547  33.492055  -3.263176 0.4521  18.395 -1.0
  342 HSCJ021406-022902  33.523913  -2.483780 0.8900  20.197 -1.0
  343 HSCJ021407-025553  33.530558  -2.931353 1.0179  17.456 -1.0
  344 HSCJ021408-044935  33.533967  -4.826256 0.9487  16.210 -1.0
